HGT	THETA		MIX	u	v
775	296.1674	11.0037	0.0000	24.5
781	296.1204	10.9391	0.0000	24.5
786	296.0726	10.9945	0.0000	24.5
792	296.1271	11.1215	0.0000	24.5
799	296.0894	11.0574	0.0000	24.6
806	296.1532	11.1851	0.0000	24.6
813	296.1248	11.1219	0.0000	24.6
821	296.2080	11.1332	0.0000	24.6
829	296.1889	11.0715	0.0000	24.6
836	296.1607	11.0089	0.0000	24.6
843	296.1139	10.9441	0.0000	24.6
848	296.1696	10.9515	0.0000	24.6
853	296.1042	10.8845	0.0000	24.7
857	296.1499	11.0066	0.0000	24.7
861	296.1870	11.0115	0.0000	24.7
865	296.1310	10.9454	0.0000	24.8
869	296.1682	10.9504	0.0000	24.8
873	296.1021	10.9979	0.0000	24.9
878	296.1580	11.0054	0.0000	25.0
884	296.2131	11.1276	0.0000	25.1
890	296.1758	11.0632	0.0000	25.2
896	296.2318	11.0707	0.0000	25.3
902	296.1852	11.0054	0.0000	25.4
908	296.2506	11.0141	0.0000	25.5
914	296.1948	10.9478	0.0000	25.6
919	296.2509	10.9553	0.0000	25.7
924	296.3071	10.9628	0.0000	25.9
930	296.2607	10.8980	0.0000	26.0
935	296.3075	10.9042	0.0000	26.2
940	296.2509	10.9502	0.0000	26.4
945	296.3072	10.9577	0.0000	26.5
951	296.2609	10.8929	0.0000	26.7
956	296.3079	10.8991	0.0000	26.9
962	296.2616	10.8346	0.0000	27.1
968	296.3180	10.8420	0.0000	27.3
975	296.2906	10.7803	0.0000	27.5
981	296.3566	10.7889	0.0000	27.8
987	296.4132	10.7963	0.0000	28.0
993	296.4699	10.8037	0.0000	28.2
998	296.4134	10.8480	0.0000	28.4
1003	296.4702	10.8555	0.0000	28.7
1008	296.4241	10.7911	0.0000	28.9
1013	296.4628	10.6870	0.0000	29.2
1018	296.6141	10.6546	0.0000	29.4
1023	296.6710	10.6619	0.0000	29.6
1029	296.7279	10.6693	0.0000	29.9
1034	296.7755	10.6754	0.0000	30.1
1040	296.7390	10.6134	0.0000	30.3
1047	296.7961	10.6207	0.0000	30.5
1053	296.7598	10.5589	0.0000	30.8
1058	296.8160	10.6752	0.0000	31.0
1064	296.7702	10.6118	0.0000	31.2
1069	296.8179	10.6179	0.0000	31.3
1074	296.7626	10.5537	0.0000	31.5
1080	296.8190	10.6688	0.0000	31.7
1086	296.7828	10.6066	0.0000	31.8
1093	296.8498	10.6152	0.0000	31.9
1099	296.8137	10.5533	0.0000	32.0
1105	296.8616	10.5594	0.0000	32.1
1110	296.8054	10.6014	0.0000	32.2
1114	296.8534	10.6075	0.0000	32.2
1118	296.8822	10.6112	0.0000	32.3
1121	296.9110	10.6149	0.0000	32.3
1125	296.8463	10.5493	0.0000	32.3
1129	296.8943	10.5554	0.0000	32.3
1134	296.9521	10.5628	0.0000	32.3
1139	296.9906	10.5677	0.0000	32.3
1144	296.9355	10.5036	0.0000	32.2
1149	296.9933	10.5109	0.0000	32.2
1155	297.0512	10.5183	0.0000	32.1
1161	297.0058	10.4556	0.0000	32.0
1166	297.0638	10.4629	0.0000	32.0
1171	297.1024	10.4678	0.0000	31.9
1177	297.1605	10.4752	0.0000	31.8
1182	297.1249	10.4139	0.0000	31.7
1188	297.1733	10.4200	0.0000	31.7
1193	297.2218	10.4261	0.0000	31.6
1198	297.1669	10.3627	0.0000	31.5
1203	297.2155	10.3688	0.0000	31.5
1208	297.2640	10.3749	0.0000	31.4
1213	297.3224	10.3822	0.0000	31.4
1218	297.2675	10.3190	0.0000	31.4
1222	297.3162	10.3251	0.0000	31.4
1227	297.3552	10.3299	0.0000	31.3
1231	297.3942	10.3348	0.0000	31.3
1235	297.4430	10.3409	0.0000	31.4
1240	297.3784	10.2767	0.0000	31.4
1244	297.4273	10.2828	0.0000	31.4
1249	297.4761	10.2888	0.0000	31.4
1254	297.5152	10.2937	0.0000	31.5
1259	297.5740	10.3010	0.0000	31.5
1264	297.5291	10.2394	0.0000	31.6
1270	297.5879	10.2467	0.0000	31.7
1276	297.6467	10.2540	0.0000	31.7
1282	297.7056	10.2613	0.0000	31.8
1289	297.6707	10.2011	0.0000	31.9
1295	297.7297	10.2084	0.0000	32.0
1300	297.7888	10.2157	0.0000	32.1
1306	297.7342	10.1534	0.0000	32.2
1312	297.7934	10.1606	0.0000	32.3
1318	297.8526	10.1679	0.0000	32.4
1324	297.9217	10.1763	0.0000	32.5
1330	297.8771	10.1154	0.0000	32.6
1336	297.9266	10.1215	0.0000	32.6
1341	297.8821	10.0609	0.0000	32.7
1347	297.9415	10.0681	0.0000	32.8
1352	297.9910	10.0741	0.0000	32.9
1358	298.0406	10.0801	0.0000	33.0
1363	298.0062	10.0209	0.0000	33.1
1369	297.9519	9.9596	0.0000	33.2
1374	297.8975	9.8987	0.0000	33.3
1380	297.9572	9.9058	0.0000	33.4
1385	298.0169	9.9129	0.0000	33.5
1391	297.9726	9.8534	0.0000	33.5
1396	298.0225	9.8593	0.0000	33.6
1401	298.0624	9.8641	0.0000	33.7
1406	298.1222	9.8712	0.0000	33.7
1411	298.1822	9.8783	0.0000	33.8
1417	298.2322	9.8843	0.0000	33.8
1422	298.2822	9.8902	0.0000	33.9
1427	298.2281	9.8296	0.0000	33.9
1433	298.2882	9.8368	0.0000	33.9
1438	298.2442	9.7776	0.0000	33.9
1443	298.1913	9.6205	0.0000	33.9
1447	298.2237	9.4296	0.0000	33.9
1451	298.2651	9.3369	0.0000	33.9
1456	298.3153	9.3425	0.0000	33.8
1460	298.3567	9.2497	0.0000	33.8
1465	298.4094	9.0604	0.0000	33.7
1470	298.5654	9.0292	0.0000	33.7
1476	298.6271	8.9375	0.0000	33.6
1482	298.6865	9.0423	0.0000	33.5
1487	298.7471	9.0489	0.0000	33.5
1492	298.6933	8.9935	0.0000	33.4
1498	298.7439	8.9989	0.0000	33.3
1504	298.8047	9.0055	0.0000	33.2
1510	298.8655	9.0121	0.0000	33.1
1515	298.9264	9.0186	0.0000	33.0
1521	298.9772	9.0241	0.0000	32.9
1526	299.0280	9.0296	0.0000	32.8
1531	298.9743	8.9743	0.0000	32.7
1536	299.0251	8.9797	0.0000	32.6
1541	299.0863	8.9863	0.0000	32.5
1547	299.1385	8.8941	0.0000	32.4
1552	299.1895	8.8995	0.0000	32.4
1558	299.2520	8.8082	0.0000	32.3
1563	299.1985	8.7541	0.0000	32.2
1569	299.2496	8.7595	0.0000	32.1
1574	299.3110	8.7659	0.0000	32.1
1580	299.3711	8.8699	0.0000	32.0
1585	299.3177	8.8154	0.0000	31.9
1590	299.3689	8.8208	0.0000	31.9
1596	299.4203	8.8263	0.0000	31.8
1601	299.4716	8.8317	0.0000	31.7
1606	299.4182	8.7774	0.0000	31.7
1610	299.4696	8.7828	0.0000	31.6
1615	299.5108	8.7872	0.0000	31.5
1619	299.5520	8.7915	0.0000	31.5
1623	299.4986	8.7375	0.0000	31.4
1628	299.5399	8.7418	0.0000	31.3
1632	299.5914	8.7472	0.0000	31.2
1637	299.6327	8.7515	0.0000	31.2
1642	299.6844	8.7569	0.0000	31.1
1646	299.7257	8.7612	0.0000	31.0
1651	299.7775	8.7667	0.0000	30.9
1655	299.8305	8.6757	0.0000	30.9
1660	299.7670	8.6213	0.0000	30.8
1665	299.8188	8.6266	0.0000	30.7
1670	299.8707	8.6320	0.0000	30.6
1675	299.9226	8.6373	0.0000	30.5
1680	299.9745	8.6427	0.0000	30.5
1685	300.0265	8.6481	0.0000	30.4
1691	300.0785	8.6534	0.0000	30.3
1696	300.0255	8.6002	0.0000	30.2
1701	300.0776	8.6056	0.0000	30.2
1706	300.1297	8.6109	0.0000	30.1
1712	300.0872	8.5590	0.0000	30.1
1717	300.1394	8.5643	0.0000	30.0
1722	300.1917	8.5697	0.0000	29.9
1727	300.2426	8.6703	0.0000	29.9
1732	300.2949	8.6757	0.0000	29.8
1737	300.2420	8.6223	0.0000	29.8
1743	300.2944	8.6277	0.0000	29.7
1748	300.3468	8.6331	0.0000	29.7
1754	300.4112	8.5446	0.0000	29.6
1759	300.3689	8.4931	0.0000	29.5
1765	300.4215	8.4984	0.0000	29.5
1770	300.4650	8.4082	0.0000	29.4
1776	300.5281	8.4145	0.0000	29.4
1782	300.6019	8.4219	0.0000	29.3
1789	300.6652	8.4283	0.0000	29.2
1795	300.6231	8.3774	0.0000	29.1
1801	300.6760	8.3827	0.0000	29.1
1806	300.7394	8.3890	0.0000	29.0
1812	300.7923	8.3943	0.0000	28.9
1818	300.7504	8.3436	0.0000	28.8
1824	300.8126	8.4437	0.0000	28.7
1830	300.7707	8.3927	0.0000	28.6
1836	300.8252	8.3047	0.0000	28.5
1842	300.8890	8.3110	0.0000	28.4
1847	300.9421	8.3162	0.0000	28.4
1853	301.0060	8.3226	0.0000	28.3
1859	300.9536	8.2712	0.0000	28.2
1866	301.0282	8.2785	0.0000	28.1
1873	301.1044	8.1928	0.0000	28.0
1880	301.1792	8.2001	0.0000	27.9
1886	301.1377	8.1505	0.0000	27.8
1892	301.1912	8.1557	0.0000	27.7
1898	301.2432	8.2536	0.0000	27.6
1904	301.2125	8.2047	0.0000	27.5
1911	301.2769	8.2110	0.0000	27.4
1917	301.2462	8.1623	0.0000	27.4
1923	301.2999	8.1675	0.0000	27.3
1928	301.2493	8.0258	0.0000	27.2
1934	301.3031	8.0309	0.0000	27.2
1940	301.3678	8.0370	0.0000	27.1
1945	301.4309	8.1346	0.0000	27.1
1951	301.3790	8.0843	0.0000	27.0
1956	301.4329	8.0895	0.0000	27.0
1961	301.3810	8.0393	0.0000	27.0
1967	301.4335	8.1349	0.0000	27.0
1972	301.4876	8.1401	0.0000	27.0
1977	301.4357	8.0897	0.0000	27.0
1983	301.4899	8.0949	0.0000	27.0
1988	301.4380	8.0447	0.0000	27.0
1993	301.4922	8.0498	0.0000	27.0
1999	301.5465	8.0550	0.0000	27.0
2005	301.5055	8.0061	0.0000	27.1
2010	301.5708	8.0123	0.0000	27.1
2016	301.5190	7.9625	0.0000	27.1
2021	301.5626	7.9666	0.0000	27.2
2026	301.5108	7.9171	0.0000	27.2
2030	301.5529	8.0092	0.0000	27.2
2035	301.5012	7.9594	0.0000	27.3
2040	301.5448	7.9635	0.0000	27.3
2045	301.5994	7.9687	0.0000	27.3
2049	301.5354	8.0051	0.0000	27.3
2054	301.5900	8.0103	0.0000	27.4
2059	301.5275	7.9594	0.0000	27.4
2063	301.5712	7.9635	0.0000	27.4
2068	301.5196	7.9139	0.0000	27.4
2073	301.5635	7.9180	0.0000	27.4
2078	301.6183	7.9231	0.0000	27.4
2084	301.5777	7.8748	0.0000	27.3
2090	301.6436	7.8809	0.0000	27.3
2095	301.5921	7.8318	0.0000	27.3
2101	301.6471	7.8369	0.0000	27.2
2106	301.6911	7.8410	0.0000	27.2
2111	301.6412	7.7073	0.0000	27.1
2116	301.6978	7.6276	0.0000	27.0
2122	301.7529	7.6326	0.0000	26.9
2127	301.8081	7.6376	0.0000	26.9
2132	301.7552	7.6742	0.0000	26.8
2136	301.7994	7.6782	0.0000	26.7
2141	301.7481	7.6302	0.0000	26.6
2146	301.7923	7.6342	0.0000	26.5
2151	301.7411	7.5865	0.0000	26.3
2157	301.8075	7.5924	0.0000	26.2
2162	301.8630	7.5974	0.0000	26.1
2167	301.8007	7.5489	0.0000	26.0
2172	301.8562	7.5538	0.0000	25.9
2177	301.9006	7.5578	0.0000	25.7
2182	301.8383	7.5095	0.0000	25.6
2186	301.8939	7.5144	0.0000	25.5
2191	301.8428	7.4674	0.0000	25.4
2196	301.8873	7.4713	0.0000	25.3
2201	301.8347	7.5060	0.0000	25.2
2206	301.8793	7.5100	0.0000	25.1
2211	301.8171	7.4619	0.0000	25.0
2216	301.8729	7.4668	0.0000	24.9
2222	301.9399	7.4727	0.0000	24.9
2227	301.9001	7.4268	0.0000	24.8
2233	301.9448	7.4307	0.0000	24.8
2239	302.0120	7.4366	0.0000	24.7
2244	301.9611	7.3899	0.0000	24.7
2250	302.0171	7.3948	0.0000	24.7
2256	301.9790	7.2694	0.0000	24.7
2262	302.1453	7.1641	0.0000	24.7
2268	302.2127	7.1698	0.0000	24.7
2275	302.1732	7.1257	0.0000	24.7
2281	302.2408	7.1314	0.0000	24.7
2286	302.2971	7.1362	0.0000	24.8
2292	302.2464	7.0913	0.0000	24.8
2297	302.2916	7.0951	0.0000	24.8
2302	302.3481	7.0998	0.0000	24.9
2307	302.4062	7.0247	0.0000	24.9
2311	302.4514	7.0285	0.0000	25.0
2316	302.3895	6.9833	0.0000	25.0
2320	302.4348	6.9870	0.0000	25.1
2325	302.4915	6.9917	0.0000	25.1
2330	302.5369	6.9955	0.0000	25.1
2334	302.5823	6.9992	0.0000	25.2
2340	302.6391	7.0039	0.0000	25.2
2345	302.6975	6.9290	0.0000	25.2
2350	302.7545	6.9336	0.0000	25.2
2356	302.8114	6.9383	0.0000	25.2
2361	302.8684	6.9429	0.0000	25.3
2366	302.8066	6.8983	0.0000	25.3
2371	302.8637	6.9030	0.0000	25.3
2376	302.9094	6.9067	0.0000	25.3
2380	302.8477	6.8622	0.0000	25.3
2385	302.9049	6.8669	0.0000	25.3
2390	302.8431	6.8227	0.0000	25.3
2395	302.9004	6.8273	0.0000	25.3
2400	302.9462	6.8310	0.0000	25.3
2405	302.8960	6.7879	0.0000	25.3
2409	302.9419	6.7916	0.0000	25.3
2414	302.8802	6.7478	0.0000	25.3
2419	302.9377	6.7524	0.0000	25.4
2424	302.9935	6.8346	0.0000	25.4
2430	302.9434	6.7914	0.0000	25.4
2435	302.9911	6.7179	0.0000	25.5
2440	303.0470	6.7997	0.0000	25.5
2445	302.9855	6.7558	0.0000	25.6
2450	303.0431	6.7604	0.0000	25.6
2456	302.9915	6.7940	0.0000	25.7
2461	303.0492	6.7986	0.0000	25.7
2465	302.9877	6.7547	0.0000	25.8
2470	303.0340	6.7584	0.0000	25.8
2475	302.9840	6.7156	0.0000	25.9
2480	303.0287	6.7948	0.0000	25.9
2486	302.9904	6.7526	0.0000	26.0
2493	303.0599	6.7582	0.0000	26.0
2499	303.0217	6.7162	0.0000	26.0
2506	303.0914	6.7217	0.0000	26.0
2513	303.0532	6.6800	0.0000	26.1
2519	303.1113	6.6846	0.0000	26.1
2525	303.0732	6.6431	0.0000	26.1
2531	303.0219	6.6742	0.0000	26.1
2536	303.0802	6.6788	0.0000	26.1
2541	303.1385	6.6834	0.0000	26.1
2546	303.0772	6.6400	0.0000	26.0
2551	303.1356	6.6445	0.0000	26.0
2557	303.0859	6.6023	0.0000	26.0
2562	303.1327	6.6059	0.0000	26.0
2566	303.1795	6.6095	0.0000	26.0
2571	303.2264	6.6132	0.0000	25.9
2575	303.1651	6.5702	0.0000	25.9
2579	303.2120	6.5738	0.0000	25.9
2585	303.1492	6.6028	0.0000	25.8
2590	303.2196	6.6083	0.0000	25.8
2596	303.1819	6.5671	0.0000	25.8
2602	303.2407	6.5716	0.0000	25.7
2608	303.2878	6.5752	0.0000	25.7
2614	303.2384	6.5333	0.0000	25.6
2620	303.3209	6.5396	0.0000	25.6
2626	303.2818	6.5694	0.0000	25.6
2632	303.3290	6.5731	0.0000	25.5
2638	303.2797	6.5311	0.0000	25.5
2644	303.3388	6.5356	0.0000	25.4
2650	303.2998	6.5646	0.0000	25.3
2656	303.3708	6.5701	0.0000	25.3
2663	303.3200	6.5975	0.0000	25.2
2669	303.3912	6.6030	0.0000	25.1
2675	303.3539	6.5617	0.0000	25.1
2682	303.4236	6.6363	0.0000	25.0
2689	303.3864	6.5948	0.0000	24.9
2696	303.3493	6.5534	0.0000	24.8
2702	303.4207	6.5589	0.0000	24.7
2709	303.3821	6.5857	0.0000	24.6
2715	303.3331	6.5434	0.0000	24.6
2721	303.4031	6.6164	0.0000	24.5
2727	303.3542	6.5739	0.0000	24.4
2734	303.4244	6.6466	0.0000	24.3
2740	303.3755	6.6039	0.0000	24.2
2746	303.3266	6.5614	0.0000	24.1
2752	303.3970	6.6333	0.0000	24.0
2758	303.3602	6.5916	0.0000	23.9
2765	303.4322	6.5971	0.0000	23.8
2772	303.4938	6.5358	0.0000	23.8
2778	303.5675	6.4752	0.0000	23.7
2784	303.6414	6.4146	0.0000	23.6
2790	303.5927	6.3733	0.0000	23.5
2796	303.6514	6.4436	0.0000	23.5
2802	303.6028	6.4020	0.0000	23.4
2807	303.6632	6.4066	0.0000	23.4
2812	303.7116	6.4102	0.0000	23.3
2817	303.6630	6.3689	0.0000	23.3
2822	303.7115	6.3725	0.0000	23.2
2827	303.6493	6.3951	0.0000	23.2
2833	303.7083	6.4643	0.0000	23.1
2839	303.6720	6.4235	0.0000	23.1
2845	303.7448	6.4290	0.0000	23.1
2852	303.6980	6.3236	0.0000	23.1
2858	303.7603	6.2641	0.0000	23.0
2865	303.8334	6.2695	0.0000	23.0
2871	303.7988	6.1663	0.0000	23.0
2878	303.8720	6.1716	0.0000	23.0
2883	303.9330	6.1760	0.0000	23.0
2889	303.8726	6.1352	0.0000	23.0
2895	303.9337	6.1396	0.0000	23.0
2900	303.8839	6.1627	0.0000	23.0
2906	303.9451	6.1672	0.0000	23.0
2911	303.8954	6.1897	0.0000	23.0
2917	303.9567	6.1942	0.0000	23.0
2922	303.8963	6.1532	0.0000	23.0
2927	303.9577	6.1576	0.0000	23.1
2932	303.8974	6.1168	0.0000	23.1
2937	303.9481	6.0585	0.0000	23.1
2943	304.0096	6.0628	0.0000	23.2
2948	303.9616	6.0235	0.0000	23.2
2954	304.0232	6.0278	0.0000	23.2
2959	303.9753	5.9887	0.0000	23.3
2965	304.0262	5.9310	0.0000	23.3
2970	304.0879	5.9353	0.0000	23.4
2975	304.0292	5.8351	0.0000	23.4
2981	304.0910	5.8393	0.0000	23.5
2986	304.0432	5.8013	0.0000	23.5
2992	304.1051	5.8055	0.0000	23.6
2997	304.1547	5.8089	0.0000	23.6
3002	304.1085	5.7110	0.0000	23.7
3007	304.1581	5.7143	0.0000	23.8
3013	304.2094	5.6574	0.0000	23.8
3018	304.2699	5.7218	0.0000	23.9
3024	304.3446	5.7268	0.0000	24.0
3030	304.2954	5.7494	0.0000	24.1
3036	304.3577	5.7536	0.0000	24.2
3041	304.4076	5.7569	0.0000	24.2
3046	304.4700	5.7611	0.0000	24.3
3051	304.4100	5.7228	0.0000	24.4
3056	304.4584	5.7857	0.0000	24.5
3061	304.3985	5.7472	0.0000	24.6
3066	304.4610	5.7514	0.0000	24.6
3072	304.4120	5.7728	0.0000	24.7
3078	304.4763	5.7181	0.0000	24.8
3084	304.4289	5.6807	0.0000	24.8
3089	304.4791	5.6841	0.0000	24.9
3094	304.5403	5.7469	0.0000	24.9
3099	304.4805	5.7085	0.0000	25.0
3104	304.5292	5.7701	0.0000	25.0
3109	304.4694	5.7316	0.0000	25.1
3114	304.5197	5.7350	0.0000	25.1
3119	304.5812	5.7971	0.0000	25.1
3124	304.5214	5.7584	0.0000	25.1
3130	304.5971	5.7635	0.0000	25.1
3137	304.5500	5.7258	0.0000	25.1
3143	304.6258	5.7308	0.0000	25.1
3149	304.6891	5.7350	0.0000	25.1
3155	304.6421	5.6975	0.0000	25.1
3160	304.6927	5.7009	0.0000	25.1
3164	304.7434	5.7042	0.0000	25.1
3169	304.7942	5.7076	0.0000	25.0
3174	304.8450	5.7110	0.0000	25.0
3180	304.7981	5.6736	0.0000	24.9
3186	304.8617	5.6778	0.0000	24.9
3192	304.9253	5.6820	0.0000	24.9
3199	304.8913	5.6456	0.0000	24.8
3205	304.9550	5.6498	0.0000	24.7
3211	305.0188	5.6540	0.0000	24.7
3217	304.9722	5.6169	0.0000	24.6
3223	305.0361	5.6211	0.0000	24.6
3229	305.1000	5.6253	0.0000	24.5
3234	305.0534	5.5883	0.0000	24.5
3240	305.1175	5.5925	0.0000	24.4
3246	305.1816	5.5967	0.0000	24.4
3252	305.1351	5.5599	0.0000	24.3
3258	305.0887	5.5234	0.0000	24.3
3264	305.1529	5.5275	0.0000	24.2
3270	305.2172	5.5316	0.0000	24.2
3277	305.2816	5.5358	0.0000	24.2
3285	305.2611	5.5010	0.0000	24.2
3292	305.3514	5.5068	0.0000	24.2
3300	305.3310	5.4722	0.0000	24.2
3307	305.3827	5.4755	0.0000	24.3
3313	305.3495	5.4403	0.0000	24.3
3320	305.3162	5.4052	0.0000	24.4
3327	305.2831	5.3704	0.0000	24.4
3334	305.2499	5.3358	0.0000	24.5
3340	305.3018	5.3390	0.0000	24.6
3345	305.3668	5.3430	0.0000	24.7
3350	305.3078	5.3069	0.0000	24.8
3356	305.3728	5.3110	0.0000	24.9
3362	305.3268	5.2758	0.0000	25.0
3368	305.3920	5.2798	0.0000	25.1
3373	305.4572	5.2839	0.0000	25.3
3378	305.5095	5.2871	0.0000	25.4
3382	305.6599	5.3287	0.0000	25.5
3386	305.6991	5.3311	0.0000	25.6
3391	305.6402	5.2951	0.0000	25.7
3396	305.5813	5.2593	0.0000	25.8
3401	305.4112	5.1852	0.0000	25.9
3408	305.2672	5.1135	0.0000	26.0
3414	305.4440	5.1555	0.0000	26.1
3419	305.5097	5.1594	0.0000	26.2
3423	305.6604	5.2002	0.0000	26.3
3427	305.5885	5.1642	0.0000	26.3
3431	305.6280	5.1665	0.0000	26.4
3434	305.5576	5.0794	0.0000	26.4
3438	305.5986	5.0304	0.0000	26.4
3442	305.5282	4.9445	0.0000	26.4
3447	305.4724	4.8097	0.0000	26.4
3451	305.4136	4.7770	0.0000	26.4
3456	305.3548	4.7445	0.0000	26.4
3460	305.3928	4.7966	0.0000	26.4
3465	305.3325	4.8136	0.0000	26.3
3469	305.2737	4.7808	0.0000	26.3
3474	305.3281	4.7344	0.0000	26.3
3479	305.2678	4.7511	0.0000	26.3
3483	305.3045	4.8513	0.0000	26.2
3487	305.3560	4.9033	0.0000	26.2
3491	305.3957	4.9056	0.0000	26.2
3494	305.4355	4.9078	0.0000	26.2
3498	305.3635	4.8736	0.0000	26.2
3502	305.5151	4.9124	0.0000	26.2
3506	305.5682	4.9154	0.0000	26.2
3510	305.6080	4.9177	0.0000	26.2
3514	305.5361	4.8834	0.0000	26.2
3517	305.4524	4.8000	0.0000	26.3
3521	305.3820	4.7183	0.0000	26.3
3525	305.3116	4.6375	0.0000	26.3
