Height	Theta	w	u	v	RH	theta_e	P	T
2314.957	302.996	7.109	1.972	24.972	85.837	324.033	759.717	280.105
2320.143	303.009	7.096	1.972	24.972	85.846	324.007	759.239	280.066
2325.357	303.022	7.083	1.972	24.972	85.865	323.984	758.759	280.028
2330.6	303.035	7.069	1.972	24.972	85.877	323.959	758.276	279.989
2335.857	303.048	7.056	1.972	24.972	85.898	323.937	757.793	279.95
2341.114	303.061	7.043	1.972	24.972	85.91	323.912	757.31	279.911
2346.386	303.074	7.029	1.972	24.972	85.927	323.889	756.827	279.872
2351.657	303.087	7.017	1.972	24.972	85.954	323.868	756.343	279.832
2356.929	303.1	7.005	1.972	24.972	85.98	323.847	755.859	279.793
2362.2	303.113	6.992	1.972	24.972	85.998	323.823	755.374	279.754
2367.471	303.126	6.979	1.972	24.972	86.026	323.802	754.889	279.715
2372.771	303.139	6.966	1.972	24.972	86.045	323.78	754.403	279.675
2378.071	303.152	6.954	1.972	24.972	86.073	323.759	753.919	279.636
2383.357	303.165	6.942	1.972	24.972	86.1	323.738	753.434	279.597
2388.643	303.178	6.929	1.972	24.972	86.121	323.716	752.951	279.557
2393.914	303.191	6.915	1.972	24.972	86.134	323.692	752.469	279.518
2399.171	303.204	6.903	1.972	24.972	86.156	323.67	751.986	279.479
2404.443	303.217	6.89	1.972	24.972	86.182	323.649	751.504	279.44
2409.7	303.23	6.878	1.972	24.972	86.207	323.628	751.023	279.401
2414.971	303.243	6.866	1.972	24.972	86.234	323.607	750.541	279.361
2420.243	303.256	6.853	1.972	24.972	86.26	323.586	750.059	279.322
2425.514	303.269	6.841	1.972	24.972	86.285	323.565	749.579	279.283
2430.8	303.282	6.829	1.972	24.972	86.311	323.545	749.099	279.244
2436.086	303.296	6.817	1.972	24.972	86.338	323.524	748.616	279.204
2441.371	303.309	6.807	1.972	24.972	86.393	323.511	748.133	279.165
2446.657	303.322	6.798	1.972	24.972	86.467	323.502	747.651	279.126
2451.943	303.335	6.789	1.972	24.972	86.533	323.49	747.171	279.086
2457.214	303.348	6.781	1.972	24.972	86.606	323.481	746.693	279.047
2462.486	303.361	6.773	1.972	24.972	86.684	323.473	746.214	279.008
2467.771	303.374	6.764	1.972	24.972	86.762	323.466	745.734	278.969
2473.071	303.387	6.757	1.972	24.972	86.854	323.461	745.254	278.93
2478.386	303.4	6.75	1.972	24.972	86.948	323.456	744.771	278.89
2483.714	303.413	6.743	1.972	24.972	87.034	323.45	744.287	278.85
2489.071	303.427	6.737	1.972	24.972	87.148	323.45	743.801	278.81
2494.471	303.44	6.731	1.972	24.972	87.255	323.448	743.313	278.77
2499.9	303.453	6.725	1.972	24.972	87.365	323.446	742.821	278.73
2505.357	303.467	6.719	1.998	24.998	87.476	323.445	742.327	278.689
2510.843	303.481	6.713	2.025	25.025	87.591	323.445	741.831	278.649
2516.343	303.494	6.706	2.053	25.053	87.699	323.442	741.334	278.608
2521.871	303.508	6.701	2.08	25.08	87.822	323.443	740.834	278.566
2527.4	303.522	6.695	2.107	25.107	87.936	323.442	740.334	278.525
2532.957	303.535	6.691	2.135	25.135	88.078	323.447	739.833	278.484
2538.529	303.549	6.686	2.162	25.162	88.212	323.451	739.331	278.443
2544.1	303.563	6.681	2.19	25.19	88.337	323.452	738.83	278.401
2549.686	303.577	6.676	2.217	25.217	88.475	323.456	738.327	278.36
2555.286	303.591	6.672	2.245	25.245	88.617	323.46	737.821	278.318
2560.914	303.604	6.668	2.273	25.273	88.759	323.465	737.314	278.276
2566.571	303.618	6.662	2.3	25.3	88.889	323.467	736.806	278.234
2572.257	303.633	6.657	2.328	25.328	89.018	323.468	736.294	278.192
2577.957	303.647	6.65	2.357	25.357	89.136	323.466	735.781	278.149
2583.671	303.661	6.644	2.385	25.385	89.254	323.464	735.267	278.107
2589.4	303.675	6.638	2.413	25.413	89.386	323.466	734.753	278.064
2595.143	303.689	6.632	2.441	25.441	89.51	323.465	734.237	278.021
2600.886	303.703	6.627	2.47	25.47	89.643	323.467	733.721	277.978
2606.643	303.718	6.621	2.498	25.498	89.777	323.468	733.206	277.936
2612.4	303.732	6.616	2.527	25.527	89.912	323.47	732.689	277.893
2618.157	303.746	6.61	2.555	25.555	90.047	323.472	732.173	277.85
2623.914	303.76	6.604	2.583	25.583	90.17	323.471	731.659	277.807
2629.671	303.775	6.6	2.612	25.612	90.315	323.475	731.144	277.764
2635.443	303.789	6.595	2.64	25.64	90.468	323.48	730.627	277.721
2641.229	303.803	6.59	2.669	25.669	90.607	323.482	730.109	277.678
2647.043	303.818	6.584	2.697	25.697	90.735	323.482	729.589	277.634
2652.871	303.832	6.577	2.726	25.726	90.851	323.478	729.069	277.591
2658.714	303.847	6.569	2.755	25.755	90.962	323.474	728.547	277.547
2664.571	303.861	6.56	2.784	25.784	91.052	323.465	728.024	277.504
2670.471	303.876	6.552	2.813	25.813	91.153	323.458	727.499	277.46
2676.371	303.89	6.544	2.842	25.842	91.256	323.451	726.971	277.416
2682.286	303.905	6.535	2.871	25.871	91.358	323.444	726.446	277.372
2688.214	303.92	6.526	2.901	25.901	91.446	323.434	725.919	277.327
2694.129	303.934	6.517	2.93	25.93	91.547	323.427	725.393	277.283
2700.029	303.949	6.509	2.959	25.959	91.647	323.42	724.869	277.239
2705.914	303.964	6.502	2.988	25.988	91.76	323.415	724.346	277.196
2711.786	303.978	6.494	3.017	26.017	91.872	323.41	723.824	277.152
2717.629	303.993	6.486	3.046	26.046	91.983	323.406	723.306	277.108
2723.457	304.007	6.479	3.074	26.074	92.095	323.401	722.787	277.065
2729.271	304.022	6.471	3.103	26.103	92.206	323.396	722.271	277.021
2735.071	304.036	6.463	3.132	26.132	92.298	323.388	721.757	276.978
2740.886	304.05	6.454	3.16	26.16	92.39	323.379	721.243	276.935
2746.7	304.065	6.444	3.189	26.189	92.473	323.368	720.729	276.891
2752.529	304.079	6.436	3.218	26.218	92.567	323.36	720.213	276.848
2758.357	304.094	6.426	3.247	26.247	92.652	323.349	719.697	276.804
2764.186	304.108	6.417	3.275	26.275	92.734	323.338	719.183	276.761
2770.014	304.123	6.407	3.304	26.304	92.816	323.327	718.667	276.717
2775.857	304.137	6.396	3.333	26.333	92.876	323.311	718.151	276.674
2781.714	304.152	6.385	3.362	26.362	92.938	323.296	717.634	276.63
2787.586	304.166	6.374	3.391	26.391	93.001	323.28	717.116	276.586
2793.486	304.181	6.363	3.42	26.42	93.065	323.265	716.596	276.542
2799.371	304.195	6.352	3.449	26.449	93.124	323.249	716.076	276.498
2805.257	304.21	6.339	3.478	26.478	93.16	323.228	715.557	276.454
2811.129	304.225	6.327	3.507	26.507	93.204	323.209	715.041	276.41
2817.0	304.239	6.314	3.536	26.536	93.234	323.187	714.527	276.367
2822.857	304.254	6.301	3.565	26.565	93.277	323.168	714.011	276.323
2828.714	304.268	6.29	3.594	26.594	93.332	323.15	713.494	276.279
2834.571	304.283	6.279	3.623	26.623	93.388	323.134	712.98	276.235
2840.429	304.297	6.267	3.651	26.651	93.438	323.116	712.467	276.191
2846.271	304.312	6.255	3.68	26.68	93.489	323.099	711.954	276.148
2852.1	304.326	6.244	3.709	26.709	93.549	323.083	711.441	276.104
2857.914	304.341	6.233	3.738	26.738	93.599	323.066	710.93	276.06
2863.714	304.355	6.222	3.766	26.766	93.655	323.05	710.421	276.017
2869.5	304.369	6.21	3.795	26.795	93.7	323.031	709.916	275.974
2875.257	304.384	6.198	3.823	26.823	93.741	323.012	709.41	275.93
2881.014	304.398	6.186	3.852	26.852	93.784	322.994	708.906	275.887
2886.771	304.412	6.174	3.88	26.88	93.823	322.974	708.403	275.844
2892.514	304.427	6.16	3.908	26.908	93.837	322.95	707.901	275.801
2898.229	304.441	6.147	3.937	26.937	93.859	322.928	707.403	275.759
2903.914	304.455	6.136	3.965	26.965	93.904	322.91	706.906	275.716
2909.586	304.469	6.123	3.993	26.993	93.937	322.89	706.411	275.674
2915.229	304.483	6.112	4.02	27.02	93.977	322.872	705.92	275.631
2920.857	304.497	6.1	4.048	27.048	94.016	322.854	705.43	275.589
2926.471	304.511	6.088	4.076	27.076	94.039	322.833	704.943	275.548
2932.071	304.525	6.077	4.104	27.104	94.085	322.816	704.456	275.506
2937.643	304.539	6.064	4.131	27.131	94.104	322.794	703.971	275.464
2943.214	304.552	6.052	4.159	27.159	94.136	322.774	703.486	275.422
2948.8	304.566	6.04	4.186	27.186	94.167	322.755	703.0	275.38
2954.386	304.58	6.027	4.214	27.214	94.184	322.732	702.514	275.339
2959.971	304.594	6.015	4.241	27.241	94.21	322.712	702.03	275.297
2965.543	304.608	6.002	4.269	27.269	94.226	322.69	701.547	275.255
2971.086	304.622	5.99	4.296	27.296	94.255	322.67	701.066	275.214
2976.6	304.635	5.979	4.323	27.323	94.298	322.653	700.587	275.172
2982.1	304.649	5.969	4.35	27.35	94.353	322.639	700.111	275.131
2987.586	304.663	5.959	4.377	27.377	94.418	322.627	699.637	275.09
2993.071	304.676	5.948	4.404	27.404	94.458	322.61	699.163	275.049
2998.557	304.69	5.938	4.432	27.432	94.509	322.595	698.689	275.008
3004.057	304.704	5.928	4.459	27.459	94.559	322.58	698.214	274.967
3009.586	304.717	5.917	4.486	27.486	94.602	322.564	697.737	274.926
3015.129	304.731	5.907	4.513	27.513	94.655	322.549	697.26	274.884
3020.686	304.745	5.896	4.541	27.541	94.708	322.535	696.781	274.843
3026.257	304.759	5.885	4.568	27.568	94.749	322.517	696.301	274.801
3031.829	304.773	5.873	4.596	27.596	94.774	322.498	695.821	274.76
3037.4	304.786	5.862	4.623	27.623	94.809	322.48	695.343	274.718
3042.957	304.8	5.85	4.651	27.651	94.833	322.46	694.866	274.677
3048.5	304.814	5.839	4.678	27.678	94.883	322.444	694.389	274.635
3054.043	304.828	5.83	4.705	27.705	94.948	322.432	693.911	274.594
3059.571	304.842	5.82	4.733	27.733	95.002	322.418	693.436	274.552
3065.1	304.855	5.81	4.76	27.76	95.07	322.407	692.961	274.511
3070.614	304.869	5.801	4.787	27.787	95.138	322.395	692.489	274.47
3076.143	304.883	5.792	4.814	27.814	95.206	322.384	692.016	274.428
3081.686	304.897	5.783	4.842	27.842	95.285	322.375	691.541	274.387
3087.257	304.91	5.774	4.869	27.869	95.356	322.364	691.064	274.345
3092.857	304.924	5.765	4.897	27.897	95.425	322.352	690.584	274.303
3098.486	304.938	5.755	4.925	27.925	95.486	322.339	690.101	274.261
3104.143	304.952	5.745	4.952	27.952	95.54	322.325	689.62	274.219
3109.8	304.966	5.734	4.98	27.98	95.587	322.309	689.137	274.177
3115.486	304.981	5.723	5.008	28.008	95.636	322.293	688.651	274.134
3121.2	304.995	5.712	5.037	28.037	95.676	322.276	688.164	274.092
3126.943	305.009	5.701	5.065	28.065	95.719	322.259	687.674	274.049
3132.7	305.023	5.691	5.093	28.093	95.777	322.245	687.184	274.006
3138.443	305.038	5.68	5.122	28.122	95.835	322.231	686.694	273.963
3144.186	305.052	5.67	5.15	28.15	95.892	322.217	686.206	273.92
3149.929	305.066	5.66	5.178	28.178	95.95	322.203	685.717	273.877
3155.686	305.081	5.65	5.207	28.207	96.008	322.189	685.229	273.834
3161.443	305.095	5.64	5.235	28.235	96.082	322.178	684.739	273.791
3167.2	305.109	5.631	5.264	28.264	96.156	322.167	684.249	273.748
3172.957	305.124	5.623	5.292	28.292	96.256	322.161	683.759	273.704
3178.686	305.138	5.616	5.32	28.32	96.364	322.156	683.271	273.661
3184.4	305.152	5.609	5.348	28.348	96.48	322.153	682.787	273.619
3190.1	305.166	5.602	5.376	28.376	96.585	322.148	682.304	273.576
3195.8	305.18	5.594	5.405	28.405	96.681	322.141	681.821	273.533
3201.5	305.195	5.587	5.433	28.433	96.783	322.135	681.34	273.491
3207.229	305.209	5.578	5.461	28.461	96.867	322.126	680.856	273.448
3212.957	305.223	5.571	5.489	28.489	96.977	322.122	680.37	273.405
3218.686	305.237	5.563	5.518	28.518	97.073	322.114	679.884	273.362
3224.386	305.252	5.555	5.546	28.546	97.175	322.109	679.403	273.319
3230.057	305.266	5.547	5.574	28.574	97.261	322.1	678.924	273.277
3235.7	305.28	5.539	5.601	28.601	97.345	322.091	678.449	273.235
3241.314	305.294	5.529	5.629	28.629	97.406	322.079	677.974	273.193
3246.914	305.308	5.518	5.657	28.657	97.452	322.063	677.503	273.151
3252.5	305.322	5.507	5.684	28.684	97.485	322.046	677.033	273.109
3258.086	305.336	5.493	5.712	28.712	97.468	322.02	676.563	273.067
3263.657	305.349	5.48	5.739	28.739	97.452	321.994	676.093	273.026
3269.229	305.363	5.465	5.767	28.767	97.426	321.966	675.624	272.984
3274.771	305.377	5.451	5.794	28.794	97.405	321.94	675.159	272.942
3280.3	305.391	5.438	5.821	28.821	97.402	321.917	674.694	272.901
3285.8	305.405	5.425	5.849	28.849	97.399	321.894	674.231	272.86
3291.3	305.418	5.412	5.876	28.876	97.383	321.868	673.769	272.818
3296.8	305.432	5.398	5.903	28.903	97.354	321.841	673.307	272.777
3302.286	305.446	5.385	5.93	28.93	97.36	321.82	672.847	272.736
3307.757	305.459	5.373	5.957	28.957	97.363	321.798	672.387	272.695
3313.214	305.473	5.361	5.984	28.984	97.375	321.778	671.929	272.654
3318.643	305.486	5.349	6.011	29.011	97.387	321.758	671.471	272.613
3324.057	305.5	5.336	6.037	29.037	97.371	321.733	671.017	272.572
3329.457	305.513	5.324	6.064	29.064	97.375	321.712	670.564	272.532
3334.829	305.527	5.312	6.09	29.09	97.377	321.691	670.114	272.491
3340.157	305.54	5.3	6.117	29.117	97.387	321.671	669.667	272.451
3345.457	305.553	5.288	6.143	29.143	97.384	321.65	669.224	272.411
3350.714	305.566	5.275	6.169	29.169	97.356	321.624	668.786	272.372
3355.943	305.579	5.261	6.195	29.195	97.314	321.597	668.35	272.333
3361.157	305.592	5.246	6.22	29.22	97.249	321.565	667.916	272.294
3366.371	305.605	5.231	6.246	29.246	97.196	321.536	667.481	272.255
3371.571	305.618	5.217	6.272	29.272	97.155	321.509	667.047	272.216
3376.771	305.631	5.203	6.297	29.297	97.1	321.479	666.613	272.177
3381.943	305.644	5.187	6.323	29.323	97.019	321.446	666.183	272.138
3387.086	305.657	5.171	6.348	29.348	96.926	321.41	665.754	272.099
3392.2	305.67	5.155	6.374	29.374	96.844	321.377	665.329	272.061
3397.286	305.682	5.14	6.399	29.399	96.77	321.345	664.906	272.023
3402.371	305.695	5.124	6.424	29.424	96.687	321.312	664.483	271.984
3407.443	305.708	5.109	6.449	29.449	96.602	321.279	664.06	271.946
3412.514	305.72	5.094	6.474	29.474	96.527	321.247	663.639	271.908
3417.571	305.733	5.078	6.499	29.499	96.441	321.214	663.219	271.87
3422.614	305.745	5.062	6.524	29.524	96.353	321.181	662.8	271.832
3427.657	305.758	5.047	6.548	29.548	96.276	321.149	662.381	271.794
3432.686	305.771	5.033	6.573	29.573	96.2	321.118	661.964	271.757
3437.714	305.783	5.018	6.598	29.598	96.123	321.087	661.549	271.719
3442.729	305.796	5.003	6.623	29.623	96.056	321.058	661.133	271.681
3447.729	305.808	4.989	6.647	29.647	95.989	321.028	660.719	271.644
3452.714	305.821	4.975	6.672	29.672	95.921	320.999	660.306	271.606
3457.686	305.833	4.961	6.697	29.697	95.851	320.97	659.894	271.569
3462.629	305.845	4.946	6.721	29.721	95.783	320.941	659.484	271.531
3467.529	305.857	4.933	6.745	29.745	95.723	320.913	659.077	271.494
3472.414	305.87	4.919	6.769	29.769	95.66	320.885	658.674	271.458
3477.257	305.882	4.906	6.793	29.793	95.595	320.858	658.276	271.421
3482.071	305.894	4.893	6.817	29.817	95.542	320.832	657.877	271.385
3486.857	305.906	4.88	6.84	29.84	95.498	320.808	657.481	271.349
3491.614	305.918	4.867	6.864	29.864	95.44	320.782	657.09	271.313
3496.343	305.929	4.855	6.887	29.887	95.391	320.757	656.7	271.278
3501.057	305.941	4.843	6.911	29.911	95.352	320.734	656.311	271.242
3505.786	305.953	4.831	6.934	29.934	95.316	320.712	655.921	271.207
3510.529	305.965	4.82	6.957	29.957	95.28	320.69	655.531	271.171
3515.271	305.977	4.809	6.981	29.981	95.254	320.669	655.141	271.135
3520.0	305.988	4.797	7.004	30.004	95.217	320.647	654.753	271.1
3524.714	306.0	4.786	7.027	30.027	95.19	320.626	654.366	271.065
3529.429	306.012	4.774	7.051	30.051	95.152	320.604	653.98	271.029
3534.143	306.024	4.762	7.074	30.074	95.113	320.582	653.594	270.994
3538.886	306.035	4.751	7.097	30.097	95.074	320.56	653.207	270.959
3543.657	306.047	4.739	7.121	30.121	95.027	320.537	652.816	270.923
3548.471	306.059	4.726	7.144	30.144	94.972	320.512	652.421	270.887
3553.3	306.071	4.714	7.168	30.168	94.928	320.488	652.026	270.85
3558.143	306.084	4.702	7.192	30.192	94.885	320.466	651.63	270.814
3563.0	306.096	4.691	7.216	30.216	94.865	320.446	651.233	270.777
3567.843	306.108	4.681	7.24	30.24	94.855	320.429	650.837	270.741
3572.686	306.12	4.67	7.264	30.264	94.835	320.409	650.441	270.705
3577.557	306.132	4.659	7.288	30.288	94.813	320.39	650.046	270.668
3582.457	306.144	4.648	7.312	30.312	94.784	320.369	649.646	270.632
3587.4	306.157	4.636	7.337	30.337	94.756	320.349	649.243	270.595
3592.371	306.169	4.625	7.361	30.361	94.731	320.328	648.837	270.557
3597.371	306.181	4.615	7.386	30.386	94.722	320.311	648.43	270.52
3602.386	306.194	4.605	7.41	30.41	94.729	320.296	648.021	270.482
3607.4	306.207	4.597	7.435	30.435	94.762	320.284	647.613	270.444
3612.414	306.219	4.59	7.46	30.46	94.826	320.277	647.204	270.407
3617.443	306.232	4.583	7.485	30.485	94.891	320.271	646.794	270.369
3622.486	306.244	4.576	7.51	30.51	94.967	320.266	646.384	270.331
3627.543	306.257	4.569	7.535	30.535	95.029	320.259	645.973	270.293
3632.6	306.269	4.561	7.559	30.559	95.077	320.25	645.561	270.255
3637.671	306.282	4.554	7.585	30.585	95.126	320.241	645.15	270.217
3642.757	306.295	4.546	7.61	30.61	95.177	320.232	644.737	270.178
3647.843	306.308	4.537	7.635	30.635	95.193	320.218	644.324	270.14
3652.957	306.32	4.525	7.66	30.66	95.161	320.197	643.91	270.102
3658.1	306.333	4.513	7.685	30.685	95.128	320.176	643.494	270.063
3663.257	306.346	4.502	7.711	30.711	95.108	320.157	643.076	270.024
3668.457	306.359	4.491	7.736	30.736	95.089	320.137	642.656	269.985
3673.671	306.372	4.48	7.762	30.762	95.059	320.117	642.234	269.946
3678.914	306.385	4.466	7.788	30.788	94.998	320.091	641.81	269.907
3684.171	306.398	4.452	7.814	30.814	94.914	320.062	641.386	269.867
3689.457	306.412	4.439	7.84	30.84	94.843	320.036	640.96	269.828
3694.771	306.425	4.426	7.866	30.866	94.796	320.012	640.531	269.788
3700.114	306.438	4.415	7.893	30.893	94.779	319.993	640.099	269.747
3705.486	306.452	4.404	7.919	30.919	94.765	319.975	639.664	269.707
3710.871	306.465	4.394	7.946	30.946	94.768	319.958	639.229	269.666
3716.286	306.479	4.384	7.972	30.972	94.778	319.943	638.793	269.626
3721.714	306.492	4.372	7.999	30.999	94.752	319.923	638.356	269.585
3727.157	306.506	4.359	8.026	31.026	94.705	319.9	637.919	269.544
3732.629	306.519	4.347	8.053	31.053	94.669	319.878	637.477	269.503
3738.129	306.533	4.333	8.08	31.08	94.597	319.851	637.034	269.461
3743.671	306.547	4.315	8.107	31.107	94.422	319.809	636.589	269.419
3749.243	306.561	4.293	8.135	31.135	94.173	319.757	636.14	269.377
3754.814	306.575	4.273	8.162	31.162	93.96	319.71	635.691	269.335
3760.414	306.589	4.258	8.19	31.19	93.862	319.68	635.241	269.293
3766.029	306.603	4.246	8.218	31.218	93.834	319.659	634.79	269.251
3771.671	306.617	4.236	8.246	31.246	93.852	319.645	634.336	269.208
3777.357	306.631	4.225	8.274	31.274	93.848	319.629	633.88	269.165
3783.071	306.646	4.212	8.302	31.302	93.799	319.605	633.423	269.122
3788.8	306.66	4.197	8.33	31.33	93.689	319.573	632.964	269.079
3794.529	306.674	4.178	8.358	31.358	93.513	319.532	632.504	269.036
3800.257	306.688	4.158	8.387	31.387	93.303	319.487	632.047	268.993
3805.986	306.703	4.138	8.415	31.415	93.089	319.441	631.59	268.95
3811.7	306.717	4.118	8.443	31.443	92.867	319.394	631.133	268.906
3817.414	306.731	4.098	8.471	31.471	92.642	319.347	630.676	268.863
3823.143	306.746	4.078	8.5	31.5	92.424	319.301	630.219	268.82
3828.871	306.76	4.057	8.528	31.528	92.195	319.254	629.763	268.777
3834.6	306.774	4.036	8.556	31.556	91.954	319.205	629.306	268.734
3840.343	306.789	4.015	8.584	31.584	91.691	319.154	628.847	268.69
3846.114	306.803	3.992	8.613	31.613	91.4	319.099	628.387	268.647
3851.9	306.818	3.968	8.641	31.641	91.087	319.041	627.927	268.603
3857.7	306.832	3.944	8.67	31.67	90.782	318.984	627.464	268.559
3863.529	306.847	3.921	8.699	31.699	90.473	318.927	627.001	268.516
3869.371	306.861	3.897	8.728	31.728	90.162	318.87	626.539	268.472
3875.214	306.876	3.873	8.756	31.756	89.834	318.811	626.074	268.428
3881.086	306.891	3.848	8.785	31.785	89.497	318.751	625.609	268.383
3886.986	306.905	3.823	8.814	31.814	89.136	318.688	625.14	268.339
3892.914	306.92	3.796	8.844	31.844	88.743	318.621	624.669	268.294
3898.871	306.935	3.768	8.873	31.873	88.34	318.553	624.196	268.249
3904.843	306.95	3.741	8.903	31.903	87.935	318.484	623.721	268.204
3910.843	306.965	3.713	8.932	31.932	87.515	318.414	623.247	268.158
3916.843	306.98	3.684	8.962	31.962	87.062	318.341	622.771	268.113
3922.857	306.995	3.653	8.991	31.991	86.57	318.262	622.296	268.068
3928.871	307.01	3.621	9.021	32.021	86.038	318.178	621.82	268.022
3934.9	307.025	3.587	9.051	32.051	85.454	318.088	621.344	267.977
3940.943	307.041	3.553	9.081	32.081	84.878	318.0	620.867	267.931
3947.0	307.056	3.519	9.111	32.111	84.287	317.909	620.389	267.885
3953.071	307.071	3.485	9.14	32.14	83.709	317.821	619.909	267.839
3959.157	307.086	3.451	9.171	32.171	83.114	317.732	619.429	267.793
3965.229	307.101	3.416	9.2	32.2	82.491	317.639	618.949	267.747
3971.3	307.117	3.38	9.23	32.23	81.862	317.546	618.471	267.701
3977.357	307.132	3.347	9.26	32.26	81.277	317.459	617.994	267.656
3983.414	307.147	3.316	9.29	32.29	80.75	317.38	617.517	267.61
3989.486	307.162	3.287	9.32	32.32	80.25	317.305	617.04	267.564
3995.571	307.177	3.257	9.35	32.35	79.735	317.228	616.561	267.518
4001.686	307.193	3.227	9.38	32.38	79.235	317.154	616.081	267.472
4007.814	307.208	3.2	9.411	32.411	78.782	317.085	615.6	267.425
4013.943	307.223	3.174	9.441	32.441	78.349	317.02	615.12	267.379
4020.071	307.239	3.146	9.471	32.471	77.869	316.95	614.639	267.332
4026.214	307.254	3.115	9.501	32.501	77.329	316.872	614.157	267.286
4032.386	307.27	3.084	9.532	32.532	76.76	316.79	613.674	267.239
4038.586	307.285	3.051	9.562	32.562	76.174	316.708	613.19	267.192
4044.814	307.301	3.018	9.593	32.593	75.554	316.621	612.703	267.145
4051.086	307.316	2.985	9.624	32.624	74.944	316.536	612.213	267.098
4057.371	307.332	2.954	9.655	32.655	74.361	316.454	611.72	267.05
4063.671	307.348	2.922	9.686	32.686	73.771	316.373	611.227	267.002
4069.986	307.364	2.89	9.717	32.717	73.169	316.29	610.736	266.955
4076.314	307.38	2.858	9.748	32.748	72.576	316.209	610.243	266.907
4082.657	307.396	2.828	9.78	32.78	72.027	316.133	609.749	266.859
4089.014	307.412	2.801	9.811	32.811	71.532	316.065	609.254	266.811
4095.4	307.428	2.773	9.843	32.843	71.016	315.995	608.759	266.763
4101.786	307.444	2.742	9.874	32.874	70.431	315.916	608.261	266.714
4108.171	307.46	2.709	9.906	32.906	69.8	315.833	607.766	266.666
4114.571	307.476	2.676	9.937	32.937	69.139	315.746	607.27	266.618
4120.971	307.492	2.643	9.969	32.969	68.495	315.662	606.773	266.569
4127.386	307.508	2.611	10.0	33.0	67.858	315.579	606.276	266.521
4133.8	307.524	2.578	10.032	33.032	67.199	315.494	605.777	266.472
4140.229	307.54	2.546	10.064	33.064	66.561	315.412	605.28	266.423
4146.657	307.556	2.516	10.096	33.096	65.954	315.334	604.781	266.375
4153.071	307.572	2.486	10.127	33.127	65.379	315.26	604.284	266.326
4159.486	307.588	2.459	10.159	33.159	64.853	315.193	603.789	266.277
4165.871	307.604	2.436	10.19	33.19	64.431	315.138	603.294	266.229
4172.243	307.62	2.416	10.222	33.222	64.091	315.094	602.801	266.181
4178.614	307.636	2.395	10.253	33.253	63.708	315.044	602.31	266.132
4184.957	307.652	2.368	10.284	33.284	63.181	314.979	601.821	266.084
4191.286	307.668	2.338	10.316	33.316	62.561	314.902	601.333	266.036
4197.614	307.684	2.306	10.347	33.347	61.882	314.819	600.846	265.988
4203.929	307.7	2.275	10.378	33.378	61.22	314.739	600.359	265.94
4210.229	307.716	2.245	10.409	33.409	60.595	314.663	599.873	265.893
4216.543	307.731	2.217	10.44	33.44	60.03	314.595	599.387	265.845
4222.857	307.747	2.193	10.471	33.471	59.547	314.537	598.903	265.797
4229.186	307.763	2.171	10.503	33.503	59.113	314.484	598.416	265.749
4235.529	307.779	2.149	10.534	33.534	58.699	314.435	597.929	265.701
4241.9	307.795	2.128	10.565	33.565	58.272	314.384	597.441	265.653
4248.271	307.811	2.105	10.597	33.597	57.831	314.332	596.953	265.604
4254.629	307.827	2.082	10.628	33.628	57.346	314.275	596.466	265.556
4261.0	307.843	2.058	10.66	33.66	56.85	314.217	595.979	265.508
4267.357	307.859	2.034	10.691	33.691	56.364	314.161	595.493	265.46
4273.714	307.875	2.012	10.722	33.722	55.913	314.109	595.007	265.412
4280.057	307.891	1.99	10.754	33.754	55.467	314.058	594.523	265.364
4286.4	307.907	1.968	10.785	33.785	55.025	314.008	594.039	265.316
4292.743	307.923	1.948	10.816	33.816	54.603	313.96	593.556	265.268
4299.057	307.939	1.927	10.847	33.847	54.177	313.912	593.074	265.22
4305.357	307.954	1.906	10.878	33.878	53.742	313.863	592.594	265.172
4311.629	307.97	1.885	10.909	33.909	53.318	313.816	592.117	265.124
4317.871	307.986	1.865	10.94	33.94	52.907	313.771	591.641	265.077
4324.1	308.001	1.846	10.971	33.971	52.521	313.728	591.169	265.03
4330.3	308.017	1.829	11.001	34.001	52.178	313.691	590.699	264.983
4336.486	308.033	1.812	11.032	34.032	51.836	313.654	590.23	264.936
4342.657	308.048	1.795	11.062	34.062	51.506	313.619	589.761	264.89
4348.8	308.063	1.779	11.093	34.093	51.183	313.584	589.294	264.843
4354.929	308.079	1.764	11.123	34.123	50.894	313.554	588.829	264.796
4361.043	308.094	1.75	11.153	34.153	50.641	313.527	588.366	264.75
4367.143	308.11	1.738	11.183	34.183	50.44	313.507	587.904	264.704
4373.243	308.125	1.728	11.213	34.213	50.295	313.492	587.443	264.657
4379.357	308.14	1.719	11.243	34.243	50.158	313.479	586.98	264.611
4385.486	308.156	1.71	11.274	34.274	50.055	313.469	586.517	264.565
4391.614	308.171	1.704	11.304	34.304	50.001	313.465	586.054	264.518
4397.757	308.187	1.701	11.334	34.334	50.056	313.472	585.591	264.472
4403.9	308.202	1.7	11.365	34.365	50.171	313.486	585.129	264.425
4410.057	308.217	1.698	11.395	34.395	50.262	313.497	584.664	264.378
4416.214	308.233	1.694	11.425	34.425	50.296	313.502	584.201	264.332
4422.357	308.248	1.692	11.456	34.456	50.363	313.51	583.74	264.285
4428.5	308.264	1.694	11.486	34.486	50.595	313.536	583.277	264.239
4434.629	308.279	1.702	11.516	34.516	50.956	313.575	582.817	264.192
